sentiment	numberagreed	tweetid	tweet
neutral	3	121134	Chez le docteur; une maman propose a sa fille de 8 ans si elle veut jouer a un jeu de guerre sur son gsm; en échange de sa Nintendo Ds.VDM
negative	3	9424	Sont dingues ces Nippons ! ~http 
negative	3	50669	Keanu Reeves dans "Constantine" sur France2... en fait c'est assez nul.
neutral	3	57078	Responsable Support au sein de Microsoft France H/F: Responsable Support au sein de Microsoft France H/F Microso... ~http 
negative	3	49543	voisins qui ont appelé le samu .. viennent de l'emmener aux urgences .. pouvait plus bouger ....... Résultat dans 1 heure .... L'ANGOISSE
negative	3	48530	Les entrepôts de Sony et PIAS ravagés par les flammes - RTL loisirs ~http 
neutral	3	50749	Cette semaine nous recevons: Dumas - en duo Il propose un spectacle spécialement monté avec son comparse musicien.... ~http
neutral	3	9396	Et sinon; être plombier ça vous branche? (@OmEgA_OFFICIEL live on ~http )
negative	3	48112	Et pAaan~ dans les gencives x)
neutral	3	57067	Ingénieur(e) Conseil Grands Comptes sur SMS/SCCM H/F: MICROSOFT recherche des Ingénieurs Conseil Grands Comptes ... ~http 
neutral	3	30321	LYRE LE TEMPS et son Nu-Swing en concert le O9 Juin a la Machine du Moulin Rouge. : L'Oreille en Feu ~http 
negative	3	21623	Purée .. JE ME FAIT CHIER --'
neutral	3	18376	Ou vivez en première "Harry Potter et les Reliques de la Mort - Partie 2" le 12 juillet à minuit: ~http 
positive	3	21829	Ma vie est un tourbillon de saveurs qui n'arrete jamais d'en decouvrir de nouvelles. Pis j'aime ca de même!! Lumi
neutral	3	20705	Dans le même style ~http
positive	3	42677	Hop; au cas où certains ne connaissent pas; c'est du très très bon blog ~http 
neutral	3	21563	Bon je vous laisse je vais dormir !
neutral	3	17139	Sur reactif.net : Store News surveille les promos sur le Mac App Store ~http 
negative	3	14058	Les grands esprits se rencontrent RT @user VICTIME de la queue pour recharger son Navigo. Mais ça la presse bien pensante s'en tape
neutral	3	87022	The Vapen Session: Après la session D-Pad l'année dernière; Nike a ramené ses riders en Norvège pour une session... ~http 
negative	3	20184	Dire qu'il faut encore se lever demain matin...vivement qu'on puisse enfin profiter de ces vacances et geeker en paix !
neutral	3	33971	Bonjour à tous! Vous avez passé une bonne journée? Rappelez-vous que #kommkommcom est téléchargeable depuis ce matin ~http 
negative	3	7710	J'aime pas Justin Bieber; si c'était pour moi la question. (@MorganeAnnaa live on ~http )
neutral	3	70035	le 13 septembre à 17:30; le réseau des cantines vous invite à BUILD; l’événement Microsoft - #lacnr #Rennes ~http 
positive	3	31098	Bonne journée quand même avec 1 chien qui ne veut pas faire de footing lol ce matin; bronzette cet après midi et un nuage qui s'est invité !
neutral	3	2251	95% des Français équipés en objets nomades (#tablettes; #smartphones; #ordinateurs portables) #PRC_2011 via @user
positive	3	188591	ça fais plaisir de lire ça .... je viens juste de l'acheter! RT forum3DS Rumeur : une nouvelle Nintendo 3DS pour 2012 ? ~http 
neutral	3	32458	Viens de mettre une 3DS à un ami sous le paillasson..mon ami viens dans 10 minutes pour la chercher. en éspérant que personne ne vole #prie
neutral	3	41539	Aujourd'hui j'ai acheté mes fournitures scolaires; j'ai pris un stylo 4 couleurs
neutral	3	9800	Comment parcourir son compte facebook et y ajouter ses amis sur twitter?  samsung GalaxyS
neutral	3	57089	Ingénieur Conseil Grands Comptes sur les solutions TMG/UAG (H/F): MICROSOFT recherche des Ingénieurs Conseil Gra... ~http 
positive	3	5917	Je suis plutôt Content; voir même très Content De ma 1ere Semaine Au Lycée !!
positive	3	44132	L'action Sprint a bondi de 10% après l'article du WSJ: l'iPhone 5 serait distribué chez l'operateur ~http  via @user
negative	3	5104	A cette allure; il va bientôt falloir faire un prêt bancaire pour acheter des clopes dans ce pays. #TabacDeMerde
negative	3	34140	Ce moment genant quand tu sort d'un magasins sans acheter et qu'il croient que t'as volés quelque chose ..
neutral	3	36748	se cherche un/une nouvelle coloc!
neutral	3	37546	J'adore entrer sans prévenir. Sweet home démasqué. (surprise; je suis caché sous l'évier). (@ Consumer Recreation Services w/ )
neutral	3	48928	Le projet des 40 logements de la ZAC Cardinet-Chalabre à Paris présenté à l'occasion de l'exposition HABITER 10.09... ~http
neutral	3	34122	La place du personnel local dans les entreprises françaises installées en Russie | Français du Monde: ~http  via @user
neutral	3	26880	oui 3 heures.
neutral	3	50575	L'Autre Monde ~http  de Fer (Le) - Le Guide du Monde ~http 
neutral	3	30207	10 ans de la CARL : au programme des festivités ~http
negative	3	36182	C'est vrai que 2 nouveaux personnages pour #Soucalibur5 c'est pas très correct j'espère qu'ils auront le bon gout de virer #vador et #yoda !
neutral	3	42456	Usain Bolt pour sur?
neutral	3	161108	Jeux Concours Orange Gameintv.fr Gagner des jeux PES pour PC + Iphone; 1 weekend foot; 1 Sony Vaio.. ~http  @user
neutral	3	46962	Découvrez cette vidéo -- On Directing - Official Music Video ~http
neutral	3	25606	TF1 est au diapason. "Esprits criminels" à cette heure; c'est aussi une bonne résolution. Le tt est de distinguer les Criminels des Esprits.
positive	3	19246	HEY ! Encore merci d'avoir été là ce soir a la twitcam !  MERCI A TOUS CEUX QUI ONT ACHETE LE SINGLE &lt;3   Je ferai... ~http 
negative	3	36635	JE PRécise je suis aussi ivoirien et suis triste de voir la souveraineté d'un état baffoué .YA T IL SOLUTION POUR KE JE SORTEUNPEU#civsocial
positive	3	27227	Sur ce; j'avais dit que j'y allais; j'y vais :D Je vous retrouve demain; mes chéris d'amûûûr &lt;3
neutral	3	33473	Totalement d'accord... la solution ne sera t'elle pas les agregateur de contenu?  RT @user FB; Twi… (cont) ~http 
neutral	3	6293	UMP : après Joly la Norvégienne; Placé; "notre Coréen national" (mis à jour) - Yahoo! Actualités ~http  via @user
neutral	3	57066	Architecte d’entreprise H/F: Microsoft Services; la division conseil de Microsoft; a pour mission de favoriser l... ~http 
negative	3	35214	Tiens je règle un problème la douleur au dents revient
positive	3	49947	Joyeux Anniversaire @user :DD &lt;3
positive	3	21488	Bronzage sur la terrasse ; avec la music ; les chats & le soleil ... Le pied ^^
positive	3	27288	Superbe spectacle humoristique : OLÉ ! À voir s'ils passent près de chez vous
negative	3	192821	Ah ah. Ah ah ah. Les Nike Mag les moins chères sont à plus de 4000$. Ah ah. #FuckIt
neutral	3	9227	Google veut lutter contre le scraping et crée un formulaire de dénonciation ~http  via @user
positive	3	21433	Jsuis trop fière de moi ; c'est moi qui les ai fait ! TOUTE SEULE COMME UNE GRANDE :D ~http
neutral	3	208618	au workshop SharePoint 2010 dans les locaux de Microsoft !
negative	3	11682	Dans l'ID Night pour Paris: déjà qu'un trajet avc la SNCF c'est un cauchemar alors toute une nuit avec eux - jvous raconte pas !!!
positive	3	14296	J'ai ma première chance en tant que journaliste. Vous pourrez ainsi bientôt me lire! ;-) Youppi!
positive	3	5907	Le clip de valley - sortir vainqueur ! Super top! Gros kiff
neutral	3	27292	La bande-annonce de Potiche ~http 
positive	3	26934	La soupe de courgettes - Hum ! Une bonne souplette !                          Ingrédients:&nbsp;                   ... ~http 
positive	3	12554	Il est trop beau Adrien 8D  (@2ndeNatureXF live on ~http )
negative	3	40850	#nw #gg je supporte pas leur voix en français :s
neutral	3	35286	Pour les 25 ans de XIII; gagnez des lots sur ~http 
neutral	3	39837	Tournées scolaires de l’ADRIQ : Conférenciers recherchés! ~http 
negative	3	31492	Putain merde!! RT @user #Nigeria: d'après la police; l'attentat contre l'ONU à Abuja a fait 18 morts ~http 
neutral	3	108079	Photo: Voici les covers des version Shine et Dark du prochain Inazuma Eleven Go sur Nintendo 3DS. L’effet... ~http 
negative	3	37342	Aurélie c'est une pute ! Elle a donné une double voix pour la semaine prochaine ! :O :@. #ss5
neutral	3	88830	MAGIC TV ! Découvrez la nouvelle collection de T-shirt Nike Sportswear inspirée de la culture pop. ~http 
neutral	3	3924	L'energie nucléaire: ~http
neutral	3	184266	Tulalip; vous connaissez? C'est le futur-nouveau projet de recherche-web social par Microsoft en opposition à Google! ~http
neutral	3	18716	#Dassier #OM; Jean Claude tu prends ton manteau on s'en va !
positive	3	11564	ahahah J'adore les British !!! ~http  #WWII
positive	3	6207	Soutenons la candidate du peuple tjrs presente et qui fait des propositions concretes votez SEGOLENE ROYAL la candidate des soluttions !
negative	3	43501	Commence à paniquer un peu...
neutral	3	27598	Je vends Artistry Intensive Skincare - Exfoliant Régénérateur sur #PriceMinister : ~http 
negative	3	193840	Pourquoi personne ne repond a mes sms ? Nike sa meeeeeeere !
positive	3	38190	une jolie pub pour cette boisson gazeuse... RT @user [Bonjour Madame] proposé par Louis ~http
positive	3	60985	#PCINpact : Firefox 4 : Microsoft félicite à nouveau Mozilla avec un gâteau ~http
positive	3	1607	Le #Ramadan Jlai meme pas senti passé .... c passé vite! Bonne fete de l'aid à tout les Musulmans
negative	3	4393	"Mayhem c'était encore plus Disneyland qu'Iggy Pop; c'est triste" soupire un fan déçu du concert d'hier. #HellFest
neutral	3	47564	Natures et découvertes; bonjour. ~http 
negative	3	33034	une semaine de vacances que même pas tu la vois passé que c'est déjà fini ... #pascool
neutral	3	16783	Emission radio Muzax : Découvrir l’univers des « #Seriousgames » : ~http 
neutral	3	56854	Aide et support sur Microsoft #Office2010 et #Office2007 ici : ~http  ^SB
neutral	3	3426	Kadhafi a espionné les Libyens grâce à la France ~http  #TAKIEDDINE #SARKOZY #LYBIE #KADHAFI
positive	3	20870	A reçu RDR PS3 de game.fr à 43€ :cool: . Parfait!
neutral	3	9778	attend le nouveau single de L'Altra; J-5
negative	3	35121	Je ne vais pas .. Je ne veux pas assumer.
negative	3	10322	Dentiste dans 15min ... Mais putain quel con quand même ^^' #bonjour
neutral	3	34262	Après le grand show a Beauvais; destination Cotonou (Benin)...
neutral	3	19850	L'hypothèse d'un lupus est-elle devenue une private joke dans Dr House ? #HouseMD
neutral	3	106788	Un téléviseur LCD SAMSUNG de 875€ #adonner sur ~http  (prochainement: lave-linge; canapé; TV;...) I ❤ @user
positive	3	5106	J'ai vu #GuillaumeCanet aujourd'hui.. Je confirme; cet homme est mon idéal masculin. Épouse-moi !
negative	3	4053	- a votre place et vous vous gâchez la vie à rester ici et à vous faire des amitiés virtuels qui n'aboutirons nul part.
neutral	3	5287	Photo: ohaisophie: ~http 
negative	3	38083	Les bails sont vraiment trop chelous ce soir; la verité en scret'
negative	3	20660	Très triste .... J'ai laissé des gens bien et je sais pas si un jour j'en rencontrerai a nouveau #sad
na	3	33512	Au pire; j'y vais pas \o/
negative	3	25838	Venin de l'âme; tu persifles et signes ton destin. De ton corps sans vie sortira un esprit aussi clanique que ta mort fut clinique.
neutral	3	16839	Nous offrons à 10 étudiants du BAA @user d'assister à notre conférence sur la tricherie dans les jeux; ce mardi ~http 
neutral	3	17281	a consulté l'article Scandale : Luc Ferry accuse Jack Lang de pédophilie au Maroc | 24heuresactu.com sur Viadeo - ~http 
neutral	3	63302	Aujourd'hui; gagnez à notre #concours un Samsung I9000 Galaxy S + une tablette galaxy Tab. Envoyez par SMS LUCK au 71004. ~http 
negative	3	6793	#gueant c'est l'accroissement du nb de cons qui m'inquiète.Si encore yavait matière à débattre!Même pas!Ya un bon chiffre à pas dépasser?
positive	3	19770	j'adore sincèrement la démarche de EdgardAnimo! bravo à vous cher ami
neutral	3	30902	a decidé de reproduire la Wii Sports Experiment. On y croit.
neutral	3	17249	a consulté l'article Guerre des brevets: pas de cadeau entre Apple et Samsung - LExpansion.com sur Viadeo - ~http 
neutral	3	47244	la boule avait dit pour simon :/ (@JenaLeeOfficiel live on ~http )
positive	3	10560	Bonne Fête A Toutes Ces Femmes Extraordinaires : Nos Mamans ♥
neutral	3	30526	Vous pouvez dès à présent rejoindre l'équipe du Kop-Lillois Rpl. Pour donner votre avis dès septembre sur le LOSC en direct sur RPL.
negative	3	22487	C'est 1 temps a rester sous la couette...!!!
neutral	3	35087	On vote tous pour Afges; Afges..... (sur le même thème que Danette)
negative	3	49611	LA FED NE POSSÈDE PAS D'OR DEPUIS 1934 !!!!!!!!!!!!!!!!!!!!!!! La situation est bien pire que prévu..
neutral	3	9327	J’ai publié une nouvelle photo sur Facebook ~http 
negative	3	42713	Outch; réveil difficile; et ça sera pire demain; c'est dur de faire la fête -_-
neutral	3	21060	Jeudi le 16 juin 2011 Exposition à.. La Récréation...404 rue Ontario Montréal
neutral	3	79237	#Tunisie aujord'hui :  Samsung présente la Galaxy Tab 7.7 en exclusivité à l&#8217;IFA; Lire la suite ... : ~http 
positive	3	10593	J'rigole en lisant vos tweet ! @user & @user vs me rendez nostalgique !!
neutral	3	48523	Questionnement sur les travers de la télévision et sa finalité (Discours de Edward R. Murrow en 1958) ~http 
positive	3	14660	Une chose qui égaie ma journée ahahah
positive	3	7572	L'ISO a gagné; Tourisme région de Thetford gagne un prix régional; le Sentier des trois monts. Quelle belle soirée pour Thetford
neutral	3	45967	Bit-Lit; fantastique; comédie; thriller; saga ou roman unique; venez lire les extraits des romans lesbiens de STEDITIONS ~http
neutral	3	136137	Le Microsoft Innovation Center organise des formations managériales pour les jeunes chefs d’entreprises : ~http 
neutral	3	24148	Dans 17min30 Conférence de Microsoft #E3
neutral	3	26086	Knowledge Plaza présent aux Rencontres #Documation à BXL ce 3 février ~http  dans le cadre du salon #devcom. Bienvenue !
neutral	3	192507	TOUT sur la nouvelle Nintendo 2DS (avec un 2; pas un 3) - ~http  - @user @user @user
negative	3	15432	Bon c'est pas gagné! Ma connexion internet rame!!! Allez!!! Je sens que ça va m'obliger a ouvrir ma pile de courrier!
neutral	3	44219	[Infographie] RH : l'état du recrutement sur les réseaux sociaux en 2011 ~http  via @user
negative	3	37205	Je suis très fatiguée!
negative	3	124810	Le CD est en deuil: Norio Ohga; Pdg de Sony pendant l'âge d'or de la firme et père médiatique du Compact Disc; e... ~http 
neutral	3	45703	Pour ceux qui veulent savoir ce que j'ai mis dans ma preparation de taboulé : Zitrone et Pomedoro !!eh oui;ni menthe;ni concombre..
negative	3	34545	Veux canné !!! trop mal au dos !
negative	3	22516	Comment ca me saoule; je suis a 2 doigts de rentrer chez moi!!!
neutral	3	15820	L'amour est comme un grand livre. Si on tourne les pages trop vite; on arrive à la fin sans rien avoir compri
negative	3	20637	Des gens empruntent le trajet que leurs ancêtres jadis empruntaient pour le souvenir et ils se font tirer dessus alors qu'ils sont désarmés!
neutral	3	45096	attention la parodie qui va suivre n est que pour fiction ...
positive	3	41796	Bisou et bonne humeur à mon préféré! #FF @user
neutral	3	47445	Découvrez terraludo.com par Nature & Découvertes; le site de tous les moments de bonheur dédié aux enfants; dès... ~http 
neutral	3	13933	Cherche une nintendo DS Lite ou DSi pas trop chère. Quelqu'un ?
neutral	3	37513	Mon avis sur Les Dix Vins; Paris : ~http 
negative	3	7908	Tout seul au @user j'ai pas bien choisi mon soir avec ce #mn15!
positive	3	14765	Mon papa c'est le meilleeeeuuurrrrrr. #tweetlove
neutral	3	37681	Cauet s'est abonné à mes tweets... Je le prends comment ?
negative	3	11392	mal a la tete !
negative	3	10460	Ne porte plus de "barbe". Peu convaincant; l'impression de ressembler à un phoque.
negative	3	40758	La qualité est pourri -;-'
positive	3	17920	Supportons tous l'équipe eBakPak (~http  et LinkTV (~http  de l'EFREI à la finale de l'Imagine Cup !
negative	3	50852	se demande pourquoi parfois on ne fait pas ce qu'on devrait faire. Genre regarder Gossip Girl au lieu d'envoyer son CV.
neutral	3	45184	Bonne nuit Twitterland
neutral	3	25954	Moteur de recherche pour trouver des articles scientifiques gratuits en texte intégral : ~http 
negative	3	4076	Quel temps de merde
neutral	3	191712	Dans une baraque de millionaire a Londres; gucci vuitton partout..
neutral	3	13998	Qui sera de mon coté dans cette guerre ? a suivre ...
negative	3	510	Chose paradoxale pour Google; l'un des échecs de wave vient de sa fonction de recherche : complexe; pas pratique et trop "geek"...
neutral	3	126476	Ce jeudi au Milieu : The Montreal Nintendo Orkestar Leur approche chevauche la frontière entre composition et... ~http 
positive	3	39542	OMG je viens de voir la promo pour la nouvelle saison de TVD....Viiiiiite le 15 Septembre !!!!
neutral	3	43404	Nous sommes à la recherche d'un Directeur de succursale pour un de nos clients à Anjou.
neutral	3	81388	Le premier magasin en ligne de Nintendo ~http
neutral	3	51196	CONFERENCE DE PRESSE DES NATIONS UNIES DU MERCREDI 24 AOUT 2011   Madnodje Mounoubai: Mesdames; Mesdemoiselles et... ~http 
negative	3	33696	Quelqu'un peut m'aider; svp?? Est-ce que j'suis la seule sur cette planète à ne pas être capable de voter à @user @user ? #HELP
negative	3	47684	VOUS INVITE A SIGNER LA PETITION CONTRE LA REFORME TERRITORIALE QUI EST UNE GRAVE REGRESSION POUR NOS POPULATIONS ET TERRITOIRES SIGNEZ VITE
neutral	3	1845	Votre amour (version HD) - on Dailymotion ~http 
neutral	3	16821	Conférence de Sony terminée. Vita annoncée au même prix que la 3DS de Nintendo (249$) et on penche de plus en plus vers le 3D de leur côté.
negative	3	38353	Nan srx piquez vous les gens; soignez vous pck la ça devient grv d'être comme ça.
neutral	3	20691	Doddle d'aujourd'hui en hommage à l'écrivain Argentin Jorge Luis Borges ~http 
neutral	3	46368	-18 ans; vous pouvez voter aux primaires socialistes : ~http   cc @user
positive	3	17424	Projet intéressant ~http  que je ne découvre que maintenant; bonne initiative @user
neutral	3	195054	Test et avis du robot aspirateur Samsung Navibot Silencio – SR8895 - ~http 
positive	3	135	Avez-vous regardé le magnifique &lt;12 hommes rapaillés&gt; hier à RC? Pour mieux connaître Miron: ~http 
positive	3	40720	ptdrrrrrr les tweets :')
positive	3	35870	Les centrales nucléaires jap' ? Aucun sushi à se faire. De toute façon je pouvais pas les saké.
positive	3	18244	Une bonne journee de dingue
neutral	3	20587	3eme tiebreak entre #Isner et #Simon #UsOpen
positive	3	14763	Tellement les meilleures soirreesq comme ca!!!
positive	3	44869	Yeah! C'était cool! :-) RT @user A passé une super journée à Annecy avec @user @user @user et @user
neutral	3	206078	J'aimerais trouver un Sony Nex 3 neuf avec objectif pour 300€ max ! Un site ? RT please !
neutral	3	20681	Bon... ba je vais me coucher maintenant... j'acheterai ma TouchPad à 50 000$ sur Ebay demain...
neutral	3	7901	Quel est votre CMS préféré ? #wordpress #joomla #lightcms et bien d'autres encore... #question #sondage
neutral	3	50551	Tout sur le cncept Renault Frendzy ~http 
positive	3	13458	#FF @user parce que c'est la reine de la salsa et qu'elle est adorable !
neutral	3	45723	Pour que salade et huile d'olive se marient bien ; bien couper et ecraser la salade !
neutral	3	33066	La canicule ne vous exempte pas de porter un soutiens gorge Madame; Si si. #aie
neutral	3	182	Horaire du temps des fêtes. ~http 
neutral	3	36476	Curieux; curieuses; à vos clics : ~http  #curiosité
neutral	3	29114	Offre d'emploi: Directeur de Site Industriel h/f - ~http 
positive	3	7012	Comme je ne l'ai pas encore fait sur ce site; j'annonce officiellement que j'ai mon permis! Yahou; à moi le tuning! Kikoosseee!!
neutral	3	26556	Mais c'est ou Lea Salame est diaprue; je la vois plus
positive	3	49916	#FF @user Mon amoureux que j'aime. &lt;3
neutral	3	45861	Saviez-vous que iCloud d'Apple utilise Microsoft Azure ? ~http 
neutral	3	22115	Pour les Français; Microsoft a davantage changé le monde qu'Apple ~http  #omg
neutral	3	30915	Allez c'est parti pour bosser ma planche et faire des mise en situatipn avec incrustation photo.
positive	3	27716	Des sushis à Montpellier. J'adore !
neutral	3	18277	Evasion spectaculaire en République démocratique du Congo ~http 
neutral	3	109089	Gagnez 1 Samsung Galaxy Tab avec @user ~http  #concours
positive	3	4699	Le World Trade Center est toujours debout... à Grenoble. Ça fait rêver ! ~http 
negative	3	2008	" La confusion du réel et du virtuel peut perturber un jeune public " Faudrait plutôt mettre " Ne matez pas cette merde " #LautreMonde
neutral	3	12986	Bon en tout cas maintenant je croit que j'ai finis! Qui veux mon tumblr? #Comete
positive	3	51375	Comme vous avez pu le constater (ou pas); mes tweets sont d'un niveau tres tres élevé ce matin. Je me donne à fond.
positive	3	40665	Vacances genialeeee; contente d'etre rentré qd meme! :-)
positive	3	21223	ah!!! trop bien!!!!! j'ai été sélectionné pour participer au Plus Grand Défilé de Mode du Monde des galeries... ~http 
positive	3	32806	Pulsion de la journée? Repoussé mon départ à début Septembre. Encore un mois à faire la fête. J'aime. #JaiLeFeuAuCul.
neutral	3	192512	La Nintendo #3DS à 159 euros chez Auchan; du 12 au 30 août. ~http 
neutral	3	25983	Etude sur les pratiques de veille collaboratives dans les partenariats d’innovation : ~http 
negative	3	9977	Bon ben je n'aurais pas vu une seule fois la lumière du jour de la journée !
positive	3	23927	Welcome @user fais comme chez toi toussa hein :)
neutral	3	192	Agenda Onzième Heure 2011; ~http
negative	3	17165	Manque d'humilité de certains de la presse? ~http
negative	3	2584	Subir la sérénade annuelle de nos 2 miaous angoissés et se faire haïr de tous les passagers du bus : check. #MissionVétérinaireAccomplished
positive	3	66004	Mdrr &gt;&lt;' merci ! RT @user @user  J'ai craché sur Paris Hilton pour de l'argent #MDR
positive	3	31891	Week-end je t'accueille à bras ouverts :)
neutral	3	22830	l'hadopi veut plus d'implication des députes!! ~http 
neutral	3	35678	Benskin : "En compagnie d'électeurs (...) à l'occasion d'une marche pour le futur de le Turcot qui respect le santé et l'environnement"
positive	3	67555	J'ai du vivre une des journées les plus passionnante de ma vie; j'ai presque fini Zelda sur Nintendo 64
neutral	3	23225	a publié le dessin d'Eléa ! ~http 
neutral	3	48866	Des chercheurs israéliens ont découvert que l'haleine pouvait permettre de détecter certains cancers. On Shadai509 nan 40404
positive	3	46813	Ecouter cette webradio ~http  son jeune etc... Ecouter ca en vau la peine : Merci d avance ^^
neutral	3	41764	Pastèque en gelée et framboises . ~http 
positive	3	33230	Ma chambre c'est l'ile au trésor; à chaque fois que je la range je tombe sur des trucs de barge. #JackSparow
neutral	3	14907	Entrain de lire "Tontons flingueurs au PS comme à l’UMP" ~http  via @user
neutral	3	41429	Vidéo du vendredi: l'appât du risque ~http 
positive	3	49533	Quel bonheur de voir qu'il n'y a pas que le foot et la gastronomie qui rassemblent les marocains ~http  #Feb20 #maroc
positive	3	5036	#Np @user  - Paradice ; cette chanson me donne des frissons &lt;3
negative	3	50042	La tour de Pise; il est vraiment loupé ce monument !
positive	3	206052	Le Samsung Galaxy note est quand même parfait pour le surf web avec son écran de 5.3" HD ! #Samsung #GalaxyNote
neutral	3	25286	euh; il est ou précisément le UGC maillot ? Dans le palais des congrès ?? #ugc
neutral	3	27031	Décoration & Mobilier: ~http 
positive	3	128433	juste énorme la pub xbox by microsoft pour la rentrée ~http  via @user
neutral	3	16804	Pour les Toulousains; nous organisons une #LanParty ce samedi au quartier de Pouvourville à partir de 14h : ~http 
neutral	3	9066	Pour les plus téméraires; pourquoi ne pas concocter un programme de films courts d’animation à l'hybride avec vos enfants?~http 
neutral	3	50295	le ftor sur PARIS il est a quel heure svp (fleme pas de calendrier)
negative	3	32247	Mon Lave-Vaisselle et casser je vais la vaisselle a la main comme une Fatouu #VieDeNoir
positive	3	14693	J'ai trouvé un merveilleux pendentif drakkar aux médiévales de St-Ursanne *___*
neutral	3	28563	Regardez le chanteur des Strokes dans une pub pour un parfum ~http  via @user
positive	3	116678	Des résultats supérieurs aux attentes pour Microsoft ~http 
neutral	3	47365	Opera continue de peaufiner son nouveau webmail: Les ingénieurs d'Opera Software continuent le dév... ~http  Clubic:
negative	3	28081	Je déteste la boulangère qui; qd tu lui demande un croissant; part du ppe que tu veux celui bourré de beurre 10 cents plus cher que l'autre
neutral	3	7792	[ Désolée des réponses tardives j'étais avec l'infirmière ]
neutral	3	27545	J'ai besoin de consulter une #nutritionniste. Des suggestions ? (Montréal) @user @user @user @user
neutral	3	51391	#BOKU lance le paiement #mobile en France grâce à ses partenariats avec #SFR; #Orange et #Bouygues Telecom ~http 
positive	3	7037	Je voulais une photo trop kikoolove. J'ai trouvé et y'a pas mieux. Je t'aime mon chien. MIAOU!!!!!!!!!!!
na	3	24971	finalmente achei a maldita muusica ¬¬
neutral	3	2647	Allez voir agile@atlassian ou ils expliquent comment ils font de l'agile avec leurs outils
negative	3	41944	Le jour où Microsoft inventera quelque chose qui ne plante pas; ce sera un clou.
neutral	3	51247	Vient de repeindre le flanc de sa voiture  couleur plâtre.
neutral	3	20761	Les numéros mystères de LOST; excepté le 16; sortent au mégaloto des Etats-Unis ! #loto #lost
neutral	3	24869	Allez !!! Votez encore ou j'appelle DSK pour qu'il vous donne une bonne fessée !! =&gt; ~http 
negative	3	2574	Ca sent mauvais ce genre de pybs; non ? (via @user via @user ) ~http 
negative	3	50141	Ma chambre est en bordel MONSTRE !
neutral	3	3684	Nantes; à nous deux ! #rentrée
neutral	3	40463	L'iPad 2 débarque dans les magasins américains ~http  via @user
neutral	3	35835	L'odyssée d'Andy Schleck ~http  via @user
negative	3	7026	C'était le bug de l'an 2000 hier soir; impossible de Twitter tranquillement à cause de @user @user et les autres; merci.
negative	3	20333	Les gens qui pour se rendre intéressants colporte des rumeurs. Crée des histoires juste pour une heure de gloire d'attention. #lesgens
neutral	3	11811	Ce week-end je ne sors pas; je dors! #sachezle
negative	3	40629	Elle mène Marie en bateau en plus. #tweetprecedent #SS5
negative	3	47296	"putain je m'étais ouverte à lui et voilà comment il me traite :'( ...    -euh meuf tu as juste ouvert tes jambes... --' "
positive	3	20626	C'est bien; faites!"@zegreenweb: Efficacité énergétique: #Bruxelles menace d'imposer des objectifs en 2014 ~http  | L'Express"
neutral	3	51059	"Passion Métier; Réalité ou Utopie; Ifag/ La Cour St Nicolas" ~http 
neutral	3	40576	L'Animation du Patrimoine est également sur Twitter ... des infos de dernière minute; des actualités sur le... ~http 
negative	3	28264	chienne de vie!
negative	3	12802	A tous les batards de Rock en Seine; je vous encule sevrement profond; kiffez !
negative	3	2769	noooonnnn; microsoft abandonne la tablette courier; à croire qu'ils ont peur d'un projet innovant
neutral	3	18390	Les nominés aux Oscars 2011 viennent d'être annoncés. Découvrez les nominés dans les catégories les plus connues: ~http 
positive	3	19122	Félicitation aux 10 gagnants de notre tirage du 20 Juillet ! -Aurélie N qui gagnent un iPad Wifi -Didier D./Cyril... ~http 
neutral	3	38904	HEY LA FAMILLE!! COMMENT SE PASSENT VOS VACANCES????
neutral	3	49815	Michel Barnier veut simplifier l'achat public pour les #collectivités territoriales ~http  via @user
negative	3	47893	Temps de merde; temps de merde; mais ou va le monde; mais ou va le monde #lol
negative	3	45117	vu mon humeur ou faut pas ma faire chier!!!
positive	3	40258	Je suis amoureuse de la veste &lt;3 - ~http
neutral	3	39603	COLLABORATION Dans le cadre de notre prospection clients; nous offrons à toute personne nous amenant un nouveau... ~http 
negative	3	48322	Mais non non non non non et re-non quoi à la fin! #orages #angers
neutral	3	38450	Steve Médou explique que certains problèmes peuvent être dû à une mauvaise canalisation de certains fossés par divers intervenants.
neutral	3	19311	Découvrez dès maintenant la critique de Glee On Tour - Le Film 3D sur Hollywood&Co. L'occasion de vivre ou de... ~http 
negative	3	28379	Moi j'ai crié et jai commencé a courir alr que j'avai a peine vu ske c'était
neutral	3	56845	Aide et support sur Microsoft #Office2010 et #Office2007 ici : ~http  ^SB
positive	3	206054	Bon ben Samsung va bien être le fabricant des écrans du futur Nexus ! Sympa l'écran HD Super Amoled Plus ! #Samsung #android #Nexus
neutral	3	3240	La station haut-parleur de Sony Ericsson. ~http 
neutral	3	39724	0222 Les inégalités de revenus aux USA (2/3) ~http
neutral	3	623	Le PMU; La Poste; EDF; GDF; France Télécom : et si les anciens services publics changeaient de nom ? ~http  #concurrence
positive	3	6103	Bravo à @user et à @user
positive	3	35468	Ma copine m'a sucé en sifflotant la guerre des étoiles et en jouant au sabre laser avec ma bite. Demain je la demande en marriage.
neutral	3	15346	Taleur j'suis parti voir #destinationfinale5 -&gt; normal.
neutral	3	137586	Gagnez 1 X-Box 360 Microsoft avec profilplus.fr (via @user) #Concours ~http 
